2025-10-02 15:03:53 | INFO | Logging to file: logs/project_log.log
2025-10-02 15:04:50 | INFO | {'message': 'chiefs gained 16 yards against bills with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:04:50', 'message_length': 48}
2025-10-02 15:04:50 | INFO | Inserted message into database.
2025-10-02 15:04:55 | INFO | {'message': 'chargers gained 6 yards against browns with a pass.', 'author': 'system', 'timestamp': '2025-10-02 15:04:55', 'message_length': 51}
2025-10-02 15:04:55 | INFO | Inserted message into database.
2025-10-02 15:05:00 | INFO | {'message': 'chargers gained 5 yards against titans with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:05:00', 'message_length': 50}
2025-10-02 15:05:00 | INFO | Inserted message into database.
2025-10-02 15:05:05 | INFO | {'message': 'titans gained 19 yards against colts with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:05:05', 'message_length': 48}
2025-10-02 15:05:05 | INFO | Inserted message into database.
2025-10-02 15:05:10 | INFO | {'message': 'steelers gained 2 yards against ravens with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:05:10', 'message_length': 50}
2025-10-02 15:05:10 | INFO | Inserted message into database.
2025-10-02 15:05:15 | INFO | {'message': 'ravens gained 8 yards against bills with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:05:15', 'message_length': 47}
2025-10-02 15:05:15 | INFO | Inserted message into database.
2025-10-02 15:05:20 | INFO | {'message': 'patriots gained 19 yards against ravens with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:05:20', 'message_length': 51}
2025-10-02 15:05:20 | INFO | Inserted message into database.
2025-10-02 15:05:25 | INFO | {'message': 'titans gained 16 yards against dolphins with a pass.', 'author': 'system', 'timestamp': '2025-10-02 15:05:25', 'message_length': 52}
2025-10-02 15:05:25 | INFO | Inserted message into database.
2025-10-02 15:05:30 | INFO | {'message': 'steelers gained 20 yards against chargers with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:05:30', 'message_length': 53}
2025-10-02 15:05:30 | INFO | Inserted message into database.
2025-10-02 15:05:35 | INFO | {'message': 'bengals gained 20 yards against patriots with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:05:35', 'message_length': 52}
2025-10-02 15:05:35 | INFO | Inserted message into database.
2025-10-02 15:05:40 | INFO | {'message': 'browns gained 25 yards against texans with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:05:40', 'message_length': 49}
2025-10-02 15:05:40 | INFO | Inserted message into database.
2025-10-02 15:05:45 | INFO | {'message': 'steelers gained 40 yards against dolphins with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:05:45', 'message_length': 53}
2025-10-02 15:05:45 | INFO | Inserted message into database.
2025-10-02 15:05:50 | INFO | {'message': 'chargers gained 9 yards against browns with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:05:50', 'message_length': 50}
2025-10-02 15:05:50 | INFO | Inserted message into database.
2025-10-02 15:05:55 | INFO | {'message': 'colts gained 19 yards against browns with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:05:55', 'message_length': 48}
2025-10-02 15:05:55 | INFO | Inserted message into database.
2025-10-02 15:06:00 | INFO | {'message': 'texans gained 11 yards against patriots with a pass.', 'author': 'system', 'timestamp': '2025-10-02 15:06:00', 'message_length': 52}
2025-10-02 15:06:00 | INFO | Inserted message into database.
2025-10-02 15:06:05 | INFO | {'message': 'texans gained 25 yards against chargers with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:06:05', 'message_length': 51}
2025-10-02 15:06:05 | INFO | Inserted message into database.
2025-10-02 15:06:10 | INFO | {'message': 'chiefs gained 4 yards against raiders with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:06:10', 'message_length': 49}
2025-10-02 15:06:10 | INFO | Inserted message into database.
2025-10-02 15:06:15 | INFO | {'message': 'jaguars gained 14 yards against bengals with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:06:15', 'message_length': 51}
2025-10-02 15:06:15 | INFO | Inserted message into database.
2025-10-02 15:06:20 | INFO | {'message': 'texans gained 37 yards against ravens with a pass.', 'author': 'system', 'timestamp': '2025-10-02 15:06:20', 'message_length': 50}
2025-10-02 15:06:20 | INFO | Inserted message into database.
2025-10-02 15:06:25 | INFO | {'message': 'chiefs gained 3 yards against steelers with a pass.', 'author': 'system', 'timestamp': '2025-10-02 15:06:25', 'message_length': 51}
2025-10-02 15:06:25 | INFO | Inserted message into database.
2025-10-02 15:06:30 | INFO | {'message': 'jaguars gained 4 yards against jets with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:06:30', 'message_length': 47}
2025-10-02 15:06:30 | INFO | Inserted message into database.
2025-10-02 15:06:35 | INFO | {'message': 'jaguars gained 28 yards against dolphins with a pass.', 'author': 'system', 'timestamp': '2025-10-02 15:06:35', 'message_length': 53}
2025-10-02 15:06:35 | INFO | Inserted message into database.
2025-10-02 15:06:40 | INFO | {'message': 'chiefs gained 40 yards against colts with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:06:40', 'message_length': 48}
2025-10-02 15:06:40 | INFO | Inserted message into database.
2025-10-02 15:06:45 | INFO | {'message': 'ravens gained 3 yards against steelers with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:06:45', 'message_length': 50}
2025-10-02 15:06:45 | INFO | Inserted message into database.
2025-10-02 15:06:50 | INFO | {'message': 'texans gained 29 yards against bills with a run.', 'author': 'system', 'timestamp': '2025-10-02 15:06:50', 'message_length': 48}
2025-10-02 15:06:50 | INFO | Inserted message into database.
2025-10-02 15:06:55 | INFO | {'message': 'patriots gained 2 yards against jaguars with a pass.', 'author': 'system', 'timestamp': '2025-10-02 15:06:55', 'message_length': 52}
2025-10-02 15:06:55 | INFO | Inserted message into database.
2025-10-02 15:06:56 | WARNING | Producer interrupted by user.
2025-10-02 15:06:56 | INFO | Kafka producer closed.
2025-10-02 15:06:56 | INFO | Producer shutting down.
2025-10-02 15:07:04 | WARNING | Consumer interrupted by user.
2025-10-02 15:07:04 | INFO | Consumer shutting down.
